"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"First BOFU Form Submission","first_bofu_form_submission","date","","lifecycle_&_status","true","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Dataset (1); Sales view (3); Properties v3 card (1)","1.67%","1/26/26 8:07 PM CST","Workflow"
"First Conversion Date","first_conversion_date","datetime","The date this contact first submitted a form","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Calculated property (5); Rollup property (5); Inbounddb lists (6); Automation platform flow (2); Report (25); Dataset (6); Sales view (60); Properties v3 card (4)","3.92%","1/28/26 11:42 PM CST","HubSpot Calculation"
"First Conversion","first_conversion_event_name","string","The first form this contact submitted","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Rollup property (5); Automation platform flow (2); Report (6); Dataset (3); Sales view (50); Properties v3 card (4)","3.92%","1/28/26 11:42 PM CST","HubSpot Calculation"
"First Deal Created Date","first_deal_created_date","datetime","The date the first deal for a contact was created. This is automatically set by HubSpot and can be used for segmentation and reporting.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Calculated property (2); Inbounddb lists (1); Report (4); Dataset (4); Sales view (25); Properties v3 card (3)","4.03%","1/29/26 10:45 AM CST","HubSpot Calculation"
"First Event Participation","first_event_participation","date","","lifecycle_&_status","true","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (3); Properties v3 card (1)","0%","",""
"First IG DM Outreach Sent to Company","first_ig_outreach_dm_connected","date","","lifecycle_&_status","true","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Dataset (1); Sales view (3); Properties v3 card (1)","11.73%","1/27/26 7:50 PM CST","Workflow"
"First Meeting Created Date (sync from meeting)","first_meeting_created_date","datetime","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Calculated property (2); Inbounddb lists (1); Report (2); Dataset (4); Sales view (11); Properties v3 card (2)","6.11%","1/29/26 3:32 PM CST","HubSpot Calculation"
"First Meeting Start Time","first_meeting_start_time","datetime","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Dataset (1); Sales view (2); Properties v3 card (2)","6.11%","1/29/26 3:32 PM CST","HubSpot Calculation"
"Form submission","form_submission","enumeration","","lifecycle_&_status","true","Yes (true); No (false)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (2); Dataset (2); Sales view (3)","1.69%","1/28/26 12:33 PM CST","Workflow"
"Last Referring Site","hs_analytics_last_referrer","string","The last website that referred a contact to your website. This is automatically set by HubSpot for each contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (1); Dataset (3); Sales view (48); Properties v3 card (1)","3.21%","1/29/26 2:04 PM CST","Analytics"
"Time Last Seen","hs_analytics_last_timestamp","datetime","The last time and date a contact has viewed a page on your website.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Inbounddb lists (2); Report (4); Sales view (48)","5.74%","1/29/26 2:12 PM CST","Analytics"
"Last Page Seen","hs_analytics_last_url","string","The last page a contact saw on your website. This is automatically set by HubSpot for each contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (9); Dataset (3); Sales view (48); Properties v3 card (2)","5.74%","1/29/26 1:21 PM CST","Analytics"
"Time of Last Session","hs_analytics_last_visit_timestamp","datetime","The last time and date a contact visited your website.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Automation platform flow (1); Sales view (17)","5.74%","1/29/26 2:04 PM CST","Analytics"
"Number of event completions","hs_analytics_num_event_completions","number","The sum of all events a contact has experienced. This is automatically set by HubSpot for each contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (2); Sales view (13); Properties v3 card (1)","100%","1/29/26 11:52 AM CST","Analytics"
"Number of Pageviews","hs_analytics_num_page_views","number","The sum of all pages a contact has seen on your website. This is automatically set by HubSpot for each contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Report (4); Dataset (3); Sales view (16); Properties v3 card (1)","100%","1/29/26 2:12 PM CST","Analytics"
"Number of Sessions","hs_analytics_num_visits","number","The sum of all sessions a contact has made to your website. This is automatically set by HubSpot for each contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Report (5); Sales view (16); Properties v3 card (1)","100%","1/29/26 2:04 PM CST","Analytics"
"Time enrolled in registration follow up emails","hs_content_membership_follow_up_enqueued_at","datetime","The time when the contact was first enrolled in the registration follow up email flow","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Time registration email was sent","hs_content_membership_registration_email_sent_at","datetime","Datetime at which this user was sent a registration invitation email for Content Membership","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Marketing emails clicked","hs_email_click","number","The number of marketing emails which have had link clicks for the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (1); Sales view (8); Properties v3 card (1)","0.62%","1/29/26 2:39 PM CST","Email Activity"
"First marketing email click date","hs_email_first_click_date","datetime","The date of the earliest link click for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (1); Sales view (15); Properties v3 card (2)","0.62%","1/29/26 2:38 PM CST","Email Activity"
"First marketing email open date","hs_email_first_open_date","datetime","The date of the earliest open for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Calculated property (1); Dataset (3); Sales view (19); Properties v3 card (3)","6.39%","1/29/26 5:13 PM CST","Email Activity"
"First marketing email reply date","hs_email_first_reply_date","datetime","The date of the earliest reply for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (15); Properties v3 card (2)","0.05%","1/29/26 4:40 PM CST","Email Activity"
"First marketing email send date","hs_email_first_send_date","datetime","The date of the earliest delivery for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Calculated property (1); Dataset (3); Sales view (13); Properties v3 card (2)","18.79%","1/29/26 2:37 PM CST","Email Activity"
"Last marketing email click date","hs_email_last_click_date","datetime","The date of the most recent link click for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (48); Properties v3 card (2)","0.62%","1/29/26 5:38 PM CST","Email Activity"
"Last marketing email name","hs_email_last_email_name","string","The name of the last marketing email sent to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (1); Dataset (3); Sales view (48); Properties v3 card (3)","19.72%","1/29/26 5:53 PM CST","Email Activity"
"Last marketing email open date","hs_email_last_open_date","datetime","The date of the most recent open for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1); Dataset (3); Sales view (49); Properties v3 card (4)","6.39%","1/29/26 5:50 PM CST","Email Activity"
"Last marketing email reply date","hs_email_last_reply_date","datetime","The date of the latest reply for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (1); Sales view (49); Properties v3 card (2)","0.05%","1/29/26 4:40 PM CST","Email Activity"
"Last marketing email send date","hs_email_last_send_date","datetime","The date of the most recent delivery for any marketing email to the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (3); Sales view (48); Properties v3 card (3)","18.79%","1/29/26 5:53 PM CST","Email Activity"
"Marketing emails opened","hs_email_open","number","The number of marketing emails opened for the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Dataset (3); Sales view (16); Properties v3 card (1)","6.39%","1/29/26 5:47 PM CST","Email Activity"
"Marketing emails replied","hs_email_replied","number","The number of marketing emails replied to by the current email address. This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (1); Sales view (16); Properties v3 card (1)","0.05%","1/29/26 4:40 PM CST","Email Activity"
"Sends Since Last Engagement","hs_email_sends_since_last_engagement","number","The number of marketing emails that have been sent to the current email address since the last engagement (open or link click). This is automatically set by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Sales view (16); Properties v3 card (1)","19.72%","1/29/26 5:53 PM CST","Email Activity"
"Facebook click id","hs_facebook_click_id","string","","lifecycle_&_status","false","","false","true","false","false","false","true","HubSpot","Inbounddb lists (1); Sales view (48)","1.08%","12/31/25 4:20 PM CST","Record Merge"
"ID of first engagement","hs_first_engagement_object_id","number","The object id of the current contact owner's first engagement with the contact.","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","","13.14%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Google ad click id","hs_google_click_id","string","","lifecycle_&_status","false","","false","true","false","false","false","true","HubSpot","","0%","",""
"Contact unworked","hs_is_unworked","bool","Contact has not been assigned or has not been engaged after last owner assignment/re-assignment","lifecycle_&_status","false","True (true); False (false)","true","true","false","false","false","true","HubSpot","Report (2); Dataset (1); Sales view (55); Properties v3 card (1)","100%","1/29/26 1:19 PM CST","HubSpot Calculation"
"Journey Stage","hs_journey_stage","enumeration","Track the status of a contact through a customer journey. It can be set through journeys, manually on a per contact basis, and through other tools.","lifecycle_&_status","false","New Contact (new_contact); In Nurturing (in_nurturing); Low-Intent (low_intent); Mid-Intent (mid_intent); High-Intent (high_intent); Unqualified (unqualified); Qualified (qualified); Onboarding (onboarding); Post Onboarding (post_onboarding); Engaged (engaged); Unengaged (unengaged)","false","false","false","false","false","true","HubSpot","Inbounddb lists (2); Automation platform flow (3); Report (1); Dataset (3); Sales view (16); Properties list card (1); Properties v3 card (3); Automation journey (1); Automation journey stage (5); Automation journey stage action (6)","43.23%","1/29/26 5:44 PM CST","Automation Journey"
"Last Engagement Date","hs_last_sales_activity_timestamp","datetime","The last time a contact engaged with your site or a form, document, meetings link, or tracked email. This doesn't include marketing emails or emails to multiple contacts.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (2); Report (1); Dataset (3); Sales view (18); Properties v3 card (2)","17.79%","1/29/26 5:24 PM CST","CRM UI"
"Latest Disqualified Lead Date","hs_latest_disqualified_lead_date","datetime","The most recent time at which an associated lead currently in a disqualified stage was moved to that stage","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Dataset (3); Sales view (17); Properties v3 card (1)","0.43%","12/31/25 4:20 PM CST","Record Merge"
"Latest Open Lead Date","hs_latest_open_lead_date","datetime","The most recent time an associated open lead was moved to a NEW or IN_PROGRESS state","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Dataset (3); Sales view (16)","0.17%","1/29/26 11:20 AM CST","HubSpot Calculation"
"Latest Qualified Lead Date","hs_latest_qualified_lead_date","datetime","The most recent time at which an associated lead currently in a qualified stage was moved to that stage","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Dataset (3); Sales view (16); Properties v3 card (1)","0.08%","11/10/25 3:36 PM CST","HubSpot Calculation"
"Last sequence ended date","hs_latest_sequence_ended_date","datetime","The last sequence ended date.","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Sales view (2)","20.56%","1/29/26 1:02 PM CST","HubSpot Calculation"
"Last sequence enrolled","hs_latest_sequence_enrolled","number","The last sequence enrolled.","lifecycle_&_status","false","","true","true","false","true","false","true","HubSpot","","22.41%","1/28/26 1:24 PM CST","HubSpot Calculation"
"Last sequence enrolled date","hs_latest_sequence_enrolled_date","datetime","The last sequence enrolled date.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Calculated property (1); Sales view (1)","22.41%","1/28/26 1:24 PM CST","HubSpot Calculation"
"Prospecting Agent Last Enrolled","hs_prospecting_agent_last_enrolled","datetime","The last time the Prospecting Agent enrolled this contact","lifecycle_&_status","false","","false","true","false","false","false","true","HubSpot","","0%","",""
"Date of first engagement","hs_sa_first_engagement_date","datetime","The date the current contact owner first engaged with the contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Calculated property (3); Rollup property (1); Report (38); Dataset (8); Sales view (56); Dashboard (1); Properties v3 card (2)","13.14%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Description of first engagement","hs_sa_first_engagement_descr","enumeration","A description of the current contact owner's first engagement with the contact.","lifecycle_&_status","false"," (EMPTY_DESCRIPTION); Bounced (BOUNCED); Busy (BUSY); Calling CRM user (CALLING_CRM_USER) [HIDDEN]; Canceled (CANCELED); Completed (COMPLETED); Connecting (CONNECTING) [HIDDEN]; Deferred (DEFERRED); Facebook Messenger (FB_MESSENGER); Failed (FAILED); In progress (IN_PROGRESS) [HIDDEN]; Live chat (LIVE_CHAT); Logged call (LOGGED_CALL); No answer (NO_ANSWER); No show (NO_SHOW); Not started (NOT_STARTED); Queued (QUEUED) [HIDDEN]; Rescheduled (RESCHEDULED); Ringing (RINGING) [HIDDEN]; Scheduled (SCHEDULED); Sending (SENDING); Sent (SENT); Waiting (WAITING); Missed (MISSED); On Hold (HOLD)","true","true","true","false","false","true","HubSpot","Rollup property (1); Dataset (1); Sales view (53); Properties v3 card (2)","13.14%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Type of first engagement","hs_sa_first_engagement_object_type","enumeration","The object type of the current contact owner's first engagement with the contact.","lifecycle_&_status","false","Call (CALL); Conversation session (CONVERSATION_SESSION); Email (EMAIL); Meeting (MEETING_EVENT); Task (TASK)","true","true","true","false","false","true","HubSpot","Rollup property (2); Report (2); Dataset (4); Sales view (52); Properties v3 card (3)","13.14%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Recent Sales Email Clicked Date","hs_sales_email_last_clicked","datetime","The last time a tracked sales email was clicked by this user","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (15); Properties v3 card (1)","2.77%","1/28/26 2:41 PM CST","HubSpot Calculation"
"Recent Sales Email Opened Date","hs_sales_email_last_opened","datetime","The last time a tracked sales email was opened by this contact. This property does not update for emails that were sent to more than one contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (3); Sales view (17); Properties v3 card (2)","16.07%","1/29/26 5:21 PM CST","HubSpot Calculation"
"Recent Sales Email Replied Date","hs_sales_email_last_replied","datetime","The last time a tracked sales email to this contact was replied to. This is set automatically by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (15); Properties v3 card (1)","9.95%","1/29/26 5:15 PM CST","HubSpot Calculation"
"Number of sequences enrolled","hs_sequences_enrolled_count","number","The number of sequences enrolled.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (1); Properties v3 card (1)","22.41%","1/28/26 1:24 PM CST","HubSpot Calculation"
"Most Recent Social Click","hs_social_last_engagement","datetime","The date of the most recent click on a published social message. This is set automatically by HubSpot for each contact.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (16); Properties v3 card (2)","0%","6/2/25 4:27 PM CDT","Record Merge"
"Time between contact creation and deal close","hs_time_between_contact_creation_and_deal_close","number","","lifecycle_&_status","false","","false","false","false","false","false","true","HubSpot","Report (3); Sales view (17); Properties v3 card (2)","3.5%","1/28/26 11:13 AM CST","HubSpot Calculation"
"Time between contact creation and deal creation","hs_time_between_contact_creation_and_deal_creation","number","","lifecycle_&_status","false","","false","false","false","false","false","true","HubSpot","Report (10); Sales view (16); Properties v3 card (2)","4.03%","1/29/26 10:45 AM CST","HubSpot Calculation"
"Lead response time","hs_time_to_first_engagement","number","The time it took the current owner to perform a qualifying action on the contact. Qualifying actions include sending an email, calling, using chat, recording a meeting outcome, or marking a task as in progress or completed.","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Report (3); Dataset (3); Sales view (48); Properties v3 card (1)","13.14%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Time to move from lead to customer","hs_time_to_move_from_lead_to_customer","number"," How long it takes for a contact to move from the HubSpot lead stage to the HubSpot customer stage.","lifecycle_&_status","false","","false","false","false","false","false","true","HubSpot","","1.86%","1/28/26 11:13 AM CST","HubSpot Calculation"
"Time to move from marketing qualified lead to customer","hs_time_to_move_from_marketingqualifiedlead_to_customer","number"," How long it takes for a contact to move from the HubSpot marketing qualified lead stage to the HubSpot customer stage.","lifecycle_&_status","false","","false","false","false","false","false","true","HubSpot","","1%","1/28/26 11:13 AM CST","HubSpot Calculation"
"Time to move from opportunity to customer","hs_time_to_move_from_opportunity_to_customer","number"," How long it takes for a contact to move from the HubSpot opportunity stage to the HubSpot customer stage.","lifecycle_&_status","false","","false","false","false","false","false","true","HubSpot","","1.74%","1/28/26 5:05 AM CST","HubSpot Calculation"
"Time to move from sales qualified lead to customer","hs_time_to_move_from_salesqualifiedlead_to_customer","number"," How long it takes for a contact to move from the HubSpot sales qualified lead stage to the HubSpot customer stage.","lifecycle_&_status","false","","false","false","false","false","false","true","HubSpot","Properties v3 card (1)","0.36%","1/27/26 11:09 AM CST","HubSpot Calculation"
"Time to move from subscriber to customer","hs_time_to_move_from_subscriber_to_customer","number"," How long it takes for a contact to move from the HubSpot subscriber stage to the HubSpot customer stage.","lifecycle_&_status","false","","false","false","false","false","false","true","HubSpot","","1.36%","1/28/26 11:11 AM CST","HubSpot Calculation"
"Last Modified Date","lastmodifieddate","datetime","The date any property on this contact was modified","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Data sync mapping (1); Sales view (2); Properties v3 card (1)","100%","1/29/26 5:57 PM CST","HubSpot Calculation"
"Lifecycle Stage","lifecyclestage","enumeration","The qualification of contacts to sales readiness. It can be set through imports, forms, workflows, and manually on a per contact basis.","lifecycle_&_status","true","","false","true","false","true","false","true","HubSpot","Inbounddb lists (18); Automation platform flow (14); Report (54); Dataset (3); Sales view (68); Controlling conditional options field (8); Properties list card (1); Properties v3 card (7); Crm container view (1)","95.26%","1/29/26 11:40 AM CST","CRM Setting"
"Last Contacted","notes_last_contacted","datetime","The last time a call, email, or meeting was logged for a contact. This is set automatically by HubSpot based on user actions in the contact record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (2); Report (1); Dataset (3); Sales view (61); Data highlights card (1); Association table card (2); Properties v3 card (3)","39.33%","1/29/26 5:57 PM CST","HubSpot Calculation"
"Last Activity Date","notes_last_updated","datetime","The last time a note, call, email, meeting, or task was logged for a contact. This is set automatically by HubSpot based on user actions in the contact record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Calculated property (1); Automation platform flow (1); Report (11); Dataset (3); Sales view (82); Data highlights card (1); Properties v3 card (2)","42.46%","1/29/26 5:57 PM CST","HubSpot Calculation"
"Next Activity Date","notes_next_activity_date","datetime","The date of the next upcoming activity for a contact. This is set automatically by HubSpot based on user actions in the contact record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (3); Sales view (51); Data highlights card (1); Properties v3 card (2)","0.37%","1/29/26 5:02 PM CST","HubSpot Calculation"
"Number of Associated Deals","num_associated_deals","number","The number of deals associated with this contact. This is set automatically by HubSpot.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (3); Report (4); Sales view (17); Properties v3 card (3)","4.03%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Number of times contacted","num_contacted_notes","number","The number of times a call, email, or meeting was logged for a contact. This is set automatically by HubSpot based on user actions in the contact record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (18); Dataset (5); Sales view (50); Properties v3 card (1)","42.63%","1/29/26 5:57 PM CST","HubSpot Calculation"
"Number of Form Submissions","num_conversion_events","number","The number of forms this contact has submitted","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Rollup property (1); Automation platform flow (1); Report (3); Dataset (3); Sales view (17); Properties v3 card (2)","100%","1/29/26 11:52 AM CST","HubSpot Calculation"
"Number of Sales Activities","num_notes","number","The number of sales activities for a contact. This is set automatically by HubSpot based on user actions in the contact record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (6); Dataset (6); Sales view (16); Properties v3 card (1)","66.84%","1/29/26 5:57 PM CST","HubSpot Calculation"
"Number of Unique Forms Submitted","num_unique_conversion_events","number","The number of different forms this contact has submitted","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Report (1); Dataset (2); Sales view (15); Properties v3 card (1)","100%","1/29/26 11:52 AM CST","HubSpot Calculation"
"Pastors Retreat Attendance","pastors_retreat_attendance","enumeration","","lifecycle_&_status","false","#1 April 23; #2 September 23; #3 April 24; #4 July 24; #5 August 24; #6 October 24 (#5 October 24); #7 March 25 (#6 March 25); #8 June 25 (#7 June 25); #9 September 25 (#8 September 25)","false","false","false","false","false","false","Nay Luchetti","Report (7)","0.14%","12/31/25 4:20 PM CST","Record Merge"
"Recent Conversion Date","recent_conversion_date","datetime","The date this contact last submitted a form","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Rollup property (2); Automation platform flow (3); Report (1); Dataset (3); Sales view (35); Properties v3 card (4)","3.92%","1/28/26 11:42 PM CST","HubSpot Calculation"
"Recent Conversion","recent_conversion_event_name","string","The last form this contact submitted","lifecycle_&_status","false","","true","true","true","false","false","true","HubSpot","Rollup property (2); Automation platform flow (1); Dataset (3); Sales view (55); Properties v3 card (4)","3.92%","1/28/26 11:42 PM CST","HubSpot Calculation"
"Recent Deal Close Date","recent_deal_close_date","datetime","The date that the last deal associated with a contact was won. This is automatically set by HubSpot based on information from the Deals object.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Sales view (18); Properties v3 card (2)","0.7%","1/29/26 11:02 AM CST","HubSpot Calculation"
"Time between first conversion and first email open","time_between_first_conversion_and_first_email_open","number","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Sales view (8)","0.58%","1/29/26 4:30 PM CST","HubSpot Calculation"
"Time between first conversion and first email send","time_between_first_conversion_and_first_email_send","number","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Dataset (3); Sales view (8)","1.33%","1/29/26 2:37 PM CST","HubSpot Calculation"
"Time between first conversion and first engagement","time_between_first_conversion_and_first_engagement","number","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Dataset (3)","1.6%","1/28/26 11:42 PM CST","HubSpot Calculation"
"Time between first conversion and first meeting booked","time_between_first_conversion_and_first_meeting_booked","number","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Dataset (3)","1.95%","1/29/26 9:13 AM CST","HubSpot Calculation"
"Time between first engagement and first deal","time_between_first_engagement_and_first_deal","number","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Dataset (3)","2.12%","1/29/26 2:18 PM CST","HubSpot Calculation"
"Time between first engagement and first meeting","time_between_first_engagement_and_first_meeting","number","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Dataset (3)","3.51%","1/29/26 3:32 PM CST","HubSpot Calculation"
"Time since first conversion","time_since_first_conversion","datetime","","lifecycle_&_status","false","","true","false","true","false","false","false","Nay Luchetti","Report (3)","3.92%","1/28/26 11:42 PM CST","HubSpot Calculation"
"Total number of Zoom webinars attended","zoom_webinar_attendance_count","number","Total number of Zoom webinars this contact has attended.","lifecycle_&_status","false","","true","true","false","false","false","false","Unknown user","","0.07%","12/18/25 2:32 PM CST","Integration"
"Last registered Zoom webinar","zoom_webinar_joinlink","string","The name of the last Zoom webinar this contact registered for. This property is updated every time they register for a new Zoom webinar.","lifecycle_&_status","false","","true","true","false","false","false","false","Unknown user","","0.06%","5/18/23 11:35 AM CDT","Integration"
"Total number of Zoom webinar registrations","zoom_webinar_registration_count","number","Total number of Zoom webinars this contact has registered for.","lifecycle_&_status","false","","true","true","false","false","false","false","Unknown user","","0.07%","5/18/23 11:35 AM CDT","Integration"
"Engagement + Fit Score","combined_score_11_29_2024","number","This refers to the combined total score value. This score reflects the contact’s interest in our product, their profile characteristics and how well they align with our target audience.","marketing_segmentation","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1); Report (1); Sales view (9); Properties v3 card (1); Mh score configuration (1)","91.84%","1/26/26 10:51 AM CST","Record Merge"
"Level of Fit Score","combined_score_11_29_2024_fit","number","This score reflects the contact’s interest in our product, their profile characteristics, and how well they align with our target audience.","marketing_segmentation","false","","true","true","false","false","false","true","HubSpot","Report (1); Sales view (8); Properties v3 card (1); Mh score configuration (1)","91.84%","1/26/26 10:51 AM CST","Record Merge"
"Decision Authority","decision_authority","enumeration","Indicates whether the contact has decision-making authority.
A workflow automatically fills this property using the Contact > Job Title dropdown.","marketing_segmentation","true","🔴 Final Decision Maker (Final Decision Maker); 🟠 Budget Authority (Budget Authority); 🟡 Primary User/Influencer (Primary User/Influencer); 🟢 End User (End User); 🔵 Gatekeeper/Coordinator (Gatekeeper/Coordinator); ⚪ Needs Qualification","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1); Report (1); Dataset (3); Sales view (15)","77.81%","1/29/26 11:40 AM CST","Workflow"
"Persona","hs_persona","enumeration","A contact's persona","marketing_segmentation","true","A Senior or Lead Pastor at a mega church or media ministry who drives digital expansion to reach new audiences and demonstrate measurable impact. (persona_3); An Executive Pastor or C-Suite leader managing people, budgets, and outcomes for a growing ministry or parachurch organization. (persona_5); A Communications or Media Director in a large church, media ministry, or agency focused on crafting engaging digital experiences and measuring audience impact. (persona_1); An Operations or Admin leader responsible for keeping ministry workflows organized, compliant, and efficient. (persona_9); A podcaster, speaker, or content creator producing faith-based content and seeking to grow audience reach with minimal technical complexity. (persona_8); A nonprofit or parachurch executive who uses digital media to advance mission work and demonstrate donor-funded impact. (persona_12); A senior leader or managing partner at a creative or digital agency serving faith-based organizations, ministries, and nonprofits, focused on delivering measurable campaign results and client growth. (persona_4)","false","true","false","false","false","true","HubSpot","Rollup property (1); Automation platform flow (8); Report (4); Dataset (4); Sales view (61); Properties list card (2); Properties v3 card (5)","32.6%","1/29/26 11:40 AM CST","Workflow"
"🔍 Lead handoff note","lead_handoff_note","string","","marketing_segmentation","false","","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (3); Data highlights card (1); Properties v3 card (1)","0.5%","12/31/25 4:21 PM CST","Record Merge"
"Profile Fit (Company Based)","profile_fit___company_based","enumeration","Determines if this prospect has the budget to hire us. This property is automatically filled in through a workflow drawing from other properties. ","marketing_segmentation","true","Core; Adjacent; Outside; Company Has not Enough Data; Missing Company; Company with wrong Inputs.","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (4); Report (4); Dataset (5); Sales view (15); Properties v3 card (4)","76.12%","1/29/26 11:53 AM CST","Workflow"
"Topic of interest","topic_of_interest","enumeration","","marketing_segmentation","false","Social Clips; Workflow AI; Translations; Ministry Insights; CRM; AI Audio Books; CMS; AI Courses; AI Chat","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (12); Report (11); Sales view (11)","1.05%","12/31/25 4:20 PM CST","Record Merge"
"First Closed Order ID","hs_first_closed_order_id","number","The id of the associated order that was first to be closed","order_information","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"First Order Closed Date","hs_first_order_closed_date","datetime","Date first order was closed. Set Automatically","order_information","false","","true","true","false","false","false","true","HubSpot","Sales view (4)","0%","",""
"Recent Closed Order Date","hs_recent_closed_order_date","datetime","Date last order was closed. Set automatically.","order_information","false","","true","true","false","false","false","true","HubSpot","Sales view (4)","0%","",""
