"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"AI Org Classification Category","ai_org_classification_category","string","","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Inbounddb lists (2); Automation platform flow (1); Sales view (10); Properties list card (1)","33.93%","1/29/26 9:32 AM CST","Record Merge"
"Annual Revenue","annualrevenue","number","The actual or estimated annual revenue of the company. Powered by HubSpot Insights.","internal_/_ops","true","","false","true","false","false","false","true","HubSpot","Inbounddb lists (3); Automation platform flow (3); Report (2); Data sync mapping (1); Dataset (2); Sales view (22); Pipeline object tag (2); Properties list card (1); Properties v3 card (3); Mh score configuration (1)","43.42%","1/29/26 9:32 AM CST","Record Merge"
"Church member count","church_member_count","number","Total number of church members across all locations.","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Automation platform flow (1); Report (3); Sales view (10); Properties v3 card (2)","0.1%","1/27/26 9:52 AM CST","Integration"
"Company Keywords (AI)","company_keywords__ai_","string","","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (1)","2.2%","1/28/26 9:25 AM CST","Record Merge"
"Company Target Customers","company_target_customers","string","","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (4)","0.08%","1/20/26 3:35 PM CST","Record Merge"
"Current Audience Size","current_audience_size","enumeration","","internal_/_ops","true","Under 1,000; 1,000 - 5,000; 5,000 - 10,000; 10,000 - 50,000; 50,000+","false","false","false","false","false","false","Nay Luchetti","Report (1); Properties v3 card (1)","0%","",""
"Estimated Marketing Budget USD (AI)","estimated_marketing_budget_usd_ai","number","","internal_/_ops","false","","false","false","false","false","false","false","Nay Luchetti","Sales view (4); Properties list card (1); Properties v3 card (1)","0.07%","1/20/26 3:35 PM CST","Record Merge"
"Has been enriched","hs_is_enriched","bool","Indicates whether this object has ever had enriched properties written to it.","internal_/_ops","false","Yes (true); No (false)","true","true","false","false","false","true","HubSpot","Sales view (1)","41.72%","1/29/26 4:04 PM CST","Data Enrichment"
"Last Modified Date","hs_lastmodifieddate","datetime","Most recent timestamp of any property update for this company. This includes HubSpot internal properties, which can be visible or hidden. This property is updated automatically.","internal_/_ops","false","","true","true","false","false","false","true","HubSpot","Report (1); Sales view (4); Properties v3 card (2)","100%","1/29/26 5:59 PM CST","HubSpot Calculation"
"Merged Company IDs","hs_merged_object_ids","enumeration","The list of Company record IDs that have been merged into this Company. This value is set automatically by HubSpot.","internal_/_ops","false","","true","true","false","false","false","true","HubSpot","","20.06%","1/29/26 9:32 AM CST","CRM UI"
"Parent Company","hs_parent_company_id","number","The parent company of this company","internal_/_ops","false","","true","true","false","true","false","true","HubSpot","Inbounddb lists (1); Dataset (2); Sales view (2)","0.05%","1/16/26 2:59 PM CST","HubSpot Calculation"
"Instagram followers","instagram_followers","number","The total number of Instagram followers was recorded during the last count.","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Inbounddb lists (1); Automation platform flow (1); Report (2); Sales view (2); Properties list card (1); Properties v3 card (1)","1.65%","1/28/26 9:25 AM CST","Record Merge"
"Linkedin followers","linkedin_followers","number","The total number of Linkedin followers was recorded during the last count.","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Properties list card (2); Properties v3 card (2)","0.07%","10/24/25 12:03 AM CDT","Record Merge"
"LinkedIn Bio","linkedinbio","string","The LinkedIn bio for the company or organization","internal_/_ops","true","","false","true","false","false","false","true","HubSpot","Automation platform flow (1); Sales view (1); Properties list card (1); Properties v3 card (1)","42.76%","1/29/26 9:32 AM CST","Record Merge"
"Ministry Name","ministry_name","string","","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (1); Properties list card (1); Properties v3 card (2)","0%","",""
"Number of Employees","numberofemployees","number","The total number of employees who work for the company or organization","internal_/_ops","true","","false","true","false","false","false","true","HubSpot","Inbounddb lists (2); Automation platform flow (1); Report (2); Data sync mapping (1); Sales view (9); Properties list card (2); Properties v3 card (2)","73.75%","1/29/26 4:04 PM CST","Data Enrichment"
"Pray Company ID","pray_company_id","string","We created this for Gainsight and made it available only to admins. We can use it as a Key connector for data modeling. ","internal_/_ops","true","","false","false","false","false","false","false","Andrea Laurent","","0.17%","1/26/26 1:58 PM CST","Record Merge"
"Segment (Consolidated)","saas_segment","enumeration","Considering the size of this company, how does it fit our ICP criteria?","internal_/_ops","true","#1 Whale - Over $5M (Whale); #2 Elephant - $3M – $5M (Elephant); #3 Deer - $1M – $3M (Deer); #4 Rabbit - $500k to $1M (Rabbit); #5 Mouse - Under $500k (Mouse); Ads [HIDDEN]; Education [HIDDEN]; Healthcare [HIDDEN]; Mission [HIDDEN]; Other [HIDDEN]; University [HIDDEN]; Whale/Elephant [HIDDEN]; unknown","false","false","false","false","false","false","Andrea Laurent","Rollup property (1); Inbounddb lists (1); Automation platform flow (6); Report (2); Dataset (2); Sales view (12); Dependent conditional field (2); Pipeline object tag (1); Properties list card (1); Properties v3 card (2)","52.11%","1/29/26 9:32 AM CST","Record Merge"
"Which of these best describes your ministry?","which_of_these_best_describes_your_ministry","enumeration","","internal_/_ops","true","Church with 1,000+ weekly attendance; Church with 10-999 weekly attendance; Media Ministry / Christian Broadcast; Para-church Ministry / Non-profit; Christian Agency / Service Provider; I’m exploring on behalf of my organization.; Other","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (1)","0%","",""
"Youtube followers","youtube_followers","number","The total number of Youtube followers was recorded during the last count.","internal_/_ops","true","","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (1); Sales view (1); Properties list card (2); Properties v3 card (2); Mh score configuration (1)","1.34%","1/28/26 9:25 AM CST","Record Merge"
"Company Domain Name","domain","string","The domain name of the company or organization","key_fields","true","","false","true","false","false","false","true","HubSpot","Form (1); Rollup property (5); Inbounddb lists (7); Automation platform flow (6); Object requirement (1); Flow action (2); Report (6); Dataset (12); Sales view (18); Dependent conditional field (1); Association table card (2); Properties list card (1); Properties v3 card (2); Controlling pipeline stage field (1)","99.63%","1/29/26 4:04 PM CST","Data Enrichment"
"Record ID","hs_object_id","number","The unique ID for this record. This value is set automatically by HubSpot.","key_fields","false","","true","true","false","false","false","true","HubSpot","Rollup property (6); Report (11); Dataset (10); Properties list card (1); Properties v3 card (2)","100%","1/29/26 4:04 PM CST","CRM UI"
"LinkedIn Company Page","linkedin_company_page","string","The URL of the LinkedIn company page for the company or organization","key_fields","true","","false","true","false","false","false","true","HubSpot","Rollup property (1); Inbounddb lists (1); Report (2); Data sync mapping (1); Sales view (13); Properties list card (2); Properties v3 card (2)","66.59%","1/29/26 4:04 PM CST","Data Enrichment"
"Company name","name","string","The name of the company or organization. Powered by HubSpot Insights.","key_fields","true","","false","true","false","false","false","true","HubSpot","Form (5); Rollup property (3); Inbounddb lists (2); Automation platform flow (20); Object requirement (1); Email (2); Report (23); Integration (1); Data sync mapping (1); Dataset (14); Sales view (61); Properties list card (1); Properties v3 card (2)","92.59%","1/29/26 4:04 PM CST","Data Enrichment"
"Valid Company Domain","valid_company_domain","enumeration","","key_fields","true","Valid Domain; No domain; Wrong Input","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Inbounddb lists (6); Automation platform flow (1); Report (1); Properties list card (1); Properties v3 card (1); Mh score configuration (1)","43.16%","1/29/26 9:32 AM CST","Record Merge"
"Date of last meeting booked in meetings tool","engagements_last_meeting_booked","datetime","The date of the most recent meeting an associated contact has booked through the meetings tool.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (3); Sales view (1); Properties v3 card (3)","2.44%","1/28/26 11:42 PM CST","HubSpot Calculation"
"First Conversion Date","first_conversion_date","datetime","The first conversion date across all contacts associated this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Automation platform flow (3); Dataset (1); Sales view (2); Properties v3 card (3)","5.26%","1/28/26 1:48 PM CST","HubSpot Calculation"
"First Conversion","first_conversion_event_name","string","The first form submitted across all contacts associated this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Rollup property (1); Automation platform flow (1); Report (1); Sales view (1); Properties v3 card (3)","5.26%","1/28/26 1:48 PM CST","HubSpot Calculation"
"First Deal Created Date","first_deal_created_date","datetime","The create date of the first deal associated with this company record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (3); Dataset (1); Sales view (15); Properties v3 card (4)","3.63%","1/29/26 9:32 AM CST","Record Merge"
"Time First Seen","hs_analytics_first_timestamp","datetime","The first activity for any contact associated with this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","68.07%","1/29/26 11:27 AM CST","HubSpot Calculation"
"Time of First Session","hs_analytics_first_visit_timestamp","datetime","Time of first session across all contacts associated with this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","5.8%","1/28/26 1:53 PM CST","HubSpot Calculation"
"Time Last Seen","hs_analytics_last_timestamp","datetime","Time last seen across all contacts associated with this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","5.81%","1/29/26 2:20 PM CST","HubSpot Calculation"
"Time of Last Session","hs_analytics_last_visit_timestamp","datetime","Time of the last session attributed to any contacts that are associated with this company record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","5.81%","1/29/26 2:06 PM CST","HubSpot Calculation"
"Latest Traffic Source Timestamp","hs_analytics_latest_source_timestamp","datetime","Timestamp of when latest source occurred","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","66.25%","1/29/26 2:05 PM CST","HubSpot Calculation"
"Number of Pageviews","hs_analytics_num_page_views","number","Total number of page views across all contacts associated with this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (3)","67.96%","1/29/26 2:20 PM CST","HubSpot Calculation"
"Number of Sessions","hs_analytics_num_visits","number","Total number of sessions across all contacts associated with this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (3)","67.96%","1/29/26 2:05 PM CST","HubSpot Calculation"
"Last Booked Meeting Date","hs_last_booked_meeting_date","datetime","The last date of booked meetings associated with the company","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (4); Dataset (1); Properties v3 card (3)","6%","1/29/26 3:23 PM CST","HubSpot Calculation"
"Last Logged Call Date","hs_last_logged_call_date","datetime","The last date of logged calls associated with the company","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","13.86%","1/29/26 1:25 PM CST","HubSpot Calculation"
"Last Logged Outgoing Email Date","hs_last_logged_outgoing_email_date","datetime","The last date of logged outgoing emails associated with the company","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","30.82%","1/29/26 5:58 PM CST","HubSpot Calculation"
"Last Open Task Date","hs_last_open_task_date","datetime","The last due date of open tasks associated with the company","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (2)","3.04%","1/29/26 12:39 PM CST","HubSpot Calculation"
"Last Engagement Date","hs_last_sales_activity_timestamp","datetime","The last time a contact engaged with your site or a form, document, meetings link, or tracked email. This doesn't include marketing emails or emails to multiple contacts.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (4); Report (4); Dataset (1); Sales view (1); Properties v3 card (3)","18.83%","1/29/26 5:59 PM CST","CRM UI"
"Lead Status","hs_lead_status","enumeration","The company's sales, prospecting or outreach status","lifecycle_&_status","true","New (NEW); Attempted to Contact (ATTEMPTED_TO_CONTACT); Connected (CONNECTED); In Progress (IN_PROGRESS); Open Deal (OPEN_DEAL); Unqualified (UNQUALIFIED); Bad Timing (BAD_TIMING); Attempting","false","true","false","false","false","true","HubSpot","Automation platform flow (8); Report (2); Sales view (15); Controlling conditional field (2); Properties list card (1); Properties v3 card (3)","88.2%","1/29/26 9:32 AM CST","Record Merge"
"Last Tracked Visit Time","hs_most_recent_de_anonymized_visit","datetime","Most recent de-anonymized visit","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Number of open deals","hs_num_open_deals","number","The number of open deals associated with this company.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (4); Automation platform flow (1); Report (4); Dataset (1); Sales view (13); Properties v3 card (3)","100%","1/29/26 4:04 PM CST","HubSpot Calculation"
"Lifecycle Stage","lifecyclestage","enumeration","The qualification of companies to sales readiness throughout the buying journey","lifecycle_&_status","true","","false","true","false","true","false","true","HubSpot","Inbounddb lists (13); Automation platform flow (8); Report (17); Dataset (1); Sales view (31); Controlling conditional field (3); Properties list card (1); Properties v3 card (6); Association v3 card (1)","99.74%","1/29/26 4:04 PM CST","Workflow"
"Last Contacted","notes_last_contacted","datetime","The last timestamp when a call, email or meeting was logged for a contact at this company.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (3); Report (1); Sales view (5); Data highlights card (1); Properties v3 card (5)","33.5%","1/29/26 5:58 PM CST","HubSpot Calculation"
"Last Activity Date","notes_last_updated","datetime","The last time a note, call, meeting, or task was logged for a company. This is set automatically by HubSpot based on user actions in the company record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Report (7); Sales view (34); Data highlights card (1); Properties v3 card (5)","35.65%","1/29/26 5:59 PM CST","HubSpot Calculation"
"Next Activity Date","notes_next_activity_date","datetime","The date of the next upcoming scheduled sales activity for this company record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (1); Sales view (7); Data highlights card (1); Properties v3 card (3)","0.38%","1/29/26 5:02 PM CST","HubSpot Calculation"
"Number of Associated Contacts","num_associated_contacts","number","The number of contacts associated with this company","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (2); Automation platform flow (1); Report (5); Dataset (1); Properties v3 card (1)","99.65%","1/29/26 4:04 PM CST","HubSpot Calculation"
"Number of Associated Deals","num_associated_deals","number","The number of deals associated with this company","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Inbounddb lists (1); Automation platform flow (10); Report (6); Dataset (1); Sales view (14); Properties v3 card (3)","3.63%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Number of times contacted","num_contacted_notes","number","The number of times a call, email or meeting was logged for this company","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (1); Dataset (2); Sales view (1); Properties v3 card (3)","56.27%","1/29/26 5:58 PM CST","HubSpot Calculation"
"Number of Form Submissions","num_conversion_events","number","The number of form submissions for all contacts which have this company as their Primary company.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Dataset (1); Sales view (1); Properties v3 card (4)","62.76%","1/29/26 9:32 AM CST","Record Merge"
"Recent Conversion Date","recent_conversion_date","datetime","The most recent conversion date across all contacts associated this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (1); Dataset (1); Sales view (1); Properties v3 card (2)","5.26%","1/28/26 11:42 PM CST","HubSpot Calculation"
"Recent Conversion","recent_conversion_event_name","string","The last form submitted across all contacts associated this company or organization","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Report (2); Sales view (1); Properties v3 card (2)","5.26%","1/28/26 1:48 PM CST","HubSpot Calculation"
"Recent Deal Close Date","recent_deal_close_date","datetime","The date of the last `closed won` deal associated with this company record.","lifecycle_&_status","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1); Report (3); Dataset (1); Properties v3 card (2)","0.75%","1/29/26 11:00 AM CST","HubSpot Calculation"
"Fit score (Target Accounts)","fit_score","number","","marketing_segmentation","false","","true","true","false","false","false","true","HubSpot","Sales view (1); Properties v3 card (1); Mh score configuration (1)","21.72%","1/28/26 12:59 PM CST","Migration"
"Fit score threshold Target Accounts","fit_score_threshold","enumeration","","marketing_segmentation","false","High; Medium; Low","true","true","false","false","false","true","HubSpot","Sales view (2); Properties v3 card (1); Mh score configuration (1)","21.72%","1/28/26 12:59 PM CST","Migration"
"ICP Tier","icp_tiers","enumeration","","marketing_segmentation","true","ICP 1 — Mega-church / Church Media Ministries / Parachurch; ICP 2 — Media Ministries & Faith-based Shows; ICP 3 — Growth-Stage, Digital-Forward Churches; IPP — Agency/Network Multipliers","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (5); Report (2); Sales view (16); Association table card (1); Properties list card (2); Properties v3 card (2)","24.3%","1/28/26 12:51 PM CST","Workflow"
"Marketing Handoff Note","marketing_handoff_note","string","","marketing_segmentation","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (8); Properties list card (1)","0.19%","1/26/26 11:10 AM CST","Record Merge"
"Profile Fit","profile_fit","enumeration","Determines if this prospect has the budget to hire us. This property is automatically filled in through a workflow drawing from other properties. ","marketing_segmentation","true","🎯 Core (Core); 🟡 Adjacent (Adjacent); ❌ Outside (Outside); 🕵️ Not Enough Data (Not Enough Data); 🕵️ Company with wrong Inputs (Company with wrong inputs)","false","false","false","false","false","false","Nay Luchetti","Automation platform flow (5); Report (1); Sales view (6); Properties v3 card (3)","24.36%","1/29/26 6:37 AM CST","Workflow"
"Segment (A.I. Calculated)","segment","enumeration","A workflow utilizes the property’s Estimated Revenue range to categorize it into one of these options: whale, elephant, deer, rabbit, or Unqualified. Another workflow fills the Estimated Revenue range by categorizing the information on Annual Revenue into a range. AI fills this Annual revenue property.
Click here to check the parameters: https://prayinc.atlassian.net/wiki/spaces/MARK/pages/edit-v2/3976069121#Company%E2%86%92-Segment","marketing_segmentation","true","#1 Whale - Over $5 million (Whale); #2 Elephant - $3 million – $5 million (Elephant); #3 Deer - $1 million – $3 million (Deer); #4 Rabbit - $1 million – $500 thousand (Rabbit); #5 Mouse - Under $500 thousand (Mouse); unknown","false","false","false","false","false","false","Nay Luchetti","Rollup property (1); Automation platform flow (3); Report (3); Dataset (2); Sales view (17); Properties v3 card (2); Mh score configuration (1)","52.02%","1/29/26 9:32 AM CST","Record Merge"
"First abm marketing email sent","first_abm_marketing_email_sent","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (1); Properties list card (1)","0%","",""
"Oldest IG DM Outreach Sent","first_ig_dm_outreach_sent","date","","marketing_touchpoints","false","","false","false","false","false","false","false","Nay Luchetti","Dataset (1); Sales view (3); Properties list card (1); Write to crm (1)","3.71%","1/28/26 9:25 AM CST","Record Merge"
"Oldest inbound BoFu form submission","first_inbound_bofu_form_submission","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1); Write to crm (1)","0.55%","1/22/26 10:52 AM CST","Import"
"2023-04-23 - Pastors Retreat April 2023","n20230423__pastors_retreat_april_2023","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.03%","1/26/26 1:58 PM CST","Record Merge"
"2023-09-01 - Pastors Retreat September 2023","n20230901__pastors_retreat_september_2023","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.02%","1/21/26 5:26 PM CST","Import"
"2024-02-21 - NRB 2024","n20240221__nrb_2024","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","1.32%","1/28/26 9:25 AM CST","Record Merge"
"2024-04-10 - Pastors Retreat April 2024","n20240410__pastors_retreat_april_2024","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.03%","1/28/26 9:25 AM CST","Record Merge"
"2024-05-30 - Pastor GOLF May 2024","n20240530__pastor_golf_may_2024","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.02%","1/21/26 5:26 PM CST","Import"
"2024-06-11 - SBC 2024","n20240611__sbc_2024","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.01%","1/21/26 5:07 PM CST","Import"
"2024-07-08 - Pastors Retreat July 2024","n20240708__pastors_retreat_july_2024","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.03%","1/21/26 5:26 PM CST","Import"
"2024-08-12 - Pastors Retreat August 2024","n20240812__pastors_retreat_august_2024","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.02%","1/26/26 9:50 AM CST","Record Merge"
"2024-10-28 - Pastors Retreat October 2024","n20241028__pastors_retreat_october_2024","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.04%","1/26/26 11:10 AM CST","Record Merge"
"2025-01-07 - Dunham Summit 2025","n20250107__dunham_summit_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.08%","1/21/26 5:26 PM CST","Import"
"2025-02-19 - Blueprint Conference 2025","n20250219__blueprint_conference_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0%","1/21/26 5:07 PM CST","Import"
"2025-02-20 - C3 Conference 2025","n20250220__c3_conference_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.01%","1/26/26 11:10 AM CST","Record Merge"
"2025-02-24 - NRB 2025","n20250224__nrb_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","1.08%","1/28/26 9:25 AM CST","Record Merge"
"2025-03-24 - Mega Metro XP 2025","n20250324__mega_metro_xp_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.1%","1/21/26 5:26 PM CST","Import"
"2025-03-29 - Mega Metro Senior Pastors 2025","n20250329__mega_metro_senior_pastors_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.15%","1/26/26 11:10 AM CST","Record Merge"
"2025-03-31 - Pastors Retreat March 2025","n20250331__pastors_retreat_march_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.03%","1/21/26 5:26 PM CST","Import"
"2025-04-29 - The Outcomes Conference 2025","n20250429__the_outcomes_conference_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.74%","1/28/26 9:26 AM CST","Record Merge"
"2025-06-08 - SBC 2025","n20250608__sbc_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.01%","1/21/26 5:26 PM CST","Import"
"2025-06-19 - BCI 2025","n20250619__bci_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.04%","1/21/26 5:26 PM CST","Import"
"2025-06-23 - Pastors Retreat June 2025","n20250623__pastors_retreat_june_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.02%","1/21/26 5:26 PM CST","Import"
"2025-09-10 - Padres Game Suite September 2025","n20250910__padres_game_suite_september_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Form (1); Sales view (2); Properties list card (1)","0.03%","1/21/26 5:26 PM CST","Import"
"2025-09-15 - XP Gatherings 2025","n20250915__xp_gatherings_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.27%","1/26/26 11:10 AM CST","Record Merge"
"2025-09-30 - Dunham Golf Retreat 2025","n20250930__dunham_golf_retreat_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.03%","1/26/26 11:10 AM CST","Record Merge"
"2025-11-06 - Mavericks Game Suite November 2025","n20251106__mavericks_game_suite_november_2025","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.03%","1/21/26 5:26 PM CST","Import"
"2026-01-06 - Dunham Summit 2026","n20260106__dunham_summit_2026","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.05%","1/21/26 5:26 PM CST","Import"
"2026-01-26 - Agency Black Ops Summit 2026","n20260126__agency_black_ops_summit_2026","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0.02%","1/21/26 5:26 PM CST","Import"
"2026-02-17 - NRB 2026","n20260217__nrb_2026","date","","marketing_touchpoints","true","","false","false","false","false","false","false","Nay Luchetti","Sales view (2); Properties list card (1)","0%","",""
"Number of Contacts on Org Chart","orgcharthub_num_contacts_on_chart","number","The total number of Contacts on this company's Org Chart","orgcharthub","false","","false","false","false","false","false","false","Russ Kirkpatrick","","0.04%","12/22/25 6:59 AM CST","Record Merge"
"Number of HubSpot Contacts on Org Chart","orgcharthub_num_hubspot_contacts_on_chart","number","The number of HubSpot Contacts on this company's Org Chart","orgcharthub","false","","false","false","false","false","false","false","Russ Kirkpatrick","","0.04%","12/22/25 6:59 AM CST","Record Merge"
"Number of Placeholder Contacts on Org Chart","orgcharthub_num_placeholder_contacts_on_chart","number","The number of Placeholder Contacts on this company's Org Chart","orgcharthub","false","","false","false","false","false","false","false","Russ Kirkpatrick","","0.04%","12/22/25 6:59 AM CST","Record Merge"
"Org Chart Last Updated At","orgcharthub_org_chart_last_updated_at","date","The date of the last update made to this company's Org Chart","orgcharthub","false","","false","false","false","false","false","false","Russ Kirkpatrick","","0.05%","12/31/25 2:32 PM CST","Integration"
"Authority (AI)","authority__ai_","string","BANT category - data from Avoma's AI","sales_qualification","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (3)","0.68%","1/29/26 4:18 PM CST","Integration"
"Budget (AI)","budget__ai_","string","BANT category - data from Avoma's AI","sales_qualification","true","","false","false","false","false","false","false","Andrea Laurent","Properties v3 card (2)","1.42%","1/29/26 2:23 PM CST","Integration"
"Annual Operating Budget","current_annual_media_budget","enumeration","","sales_qualification","true","Under $500K; $500K–$1M; $1M–$3M; $3M+; Not sure/Need to discuss","false","false","false","false","false","false","Nay Luchetti","Form (1); Automation platform flow (3); Properties list card (1); Properties v3 card (2); Mh score configuration (1)","0.19%","1/28/26 12:32 PM CST","Forms"
"Days to Close","days_to_close","number","The number of days between when the company record was created and when they closed as a customer.","sales_qualification","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","0.87%","1/28/26 5:05 AM CST","HubSpot Calculation"
"DREAM 100 (Manual)","dream_100","enumeration","","sales_qualification","true","Yes (true); No (false)","false","false","false","false","false","false","Andrea Laurent","Report (3); Properties list card (1)","0.32%","1/28/26 9:25 AM CST","Record Merge"
"Number of blockers","hs_num_blockers","number","The number of contacts associated with this company with the role of blocker.","sales_qualification","false","","true","true","false","false","false","true","HubSpot","Properties v3 card (1)","100%","1/29/26 4:04 PM CST","HubSpot Calculation"
"Number of child companies","hs_num_child_companies","number","The number of child companies of this company","sales_qualification","false","","true","true","false","false","false","true","HubSpot","Sales view (3); Properties v3 card (1)","94.04%","1/29/26 4:04 PM CST","HubSpot Calculation"
"Number of contacts with a buying role","hs_num_contacts_with_buying_roles","number","The number of contacts associated with this company with a buying role.","sales_qualification","false","","true","true","false","false","false","true","HubSpot","Sales view (1); Properties v3 card (1)","100%","1/29/26 4:04 PM CST","HubSpot Calculation"
